"","Month","Team","Popularity"
"4745","2007-03","San.Antonio.Spurs",3
"4746","2007-04","San.Antonio.Spurs",4
"4747","2007-05","San.Antonio.Spurs",13
"4748","2007-06","San.Antonio.Spurs",12
"4749","2007-07","San.Antonio.Spurs",3
"4750","2007-08","San.Antonio.Spurs",2
"4751","2007-09","San.Antonio.Spurs",2
"4752","2007-10","San.Antonio.Spurs",3
"4753","2007-11","San.Antonio.Spurs",4
"4754","2007-12","San.Antonio.Spurs",4
"4755","2008-01","San.Antonio.Spurs",4
"4756","2008-02","San.Antonio.Spurs",4
"4757","2008-03","San.Antonio.Spurs",5
"4758","2008-04","San.Antonio.Spurs",8
"4759","2008-05","San.Antonio.Spurs",17
"4760","2008-06","San.Antonio.Spurs",2
"4761","2008-07","San.Antonio.Spurs",2
"4762","2008-08","San.Antonio.Spurs",2
"4763","2008-09","San.Antonio.Spurs",2
"4764","2008-10","San.Antonio.Spurs",3
"4765","2008-11","San.Antonio.Spurs",3
"4766","2008-12","San.Antonio.Spurs",4
"4767","2009-01","San.Antonio.Spurs",4
"4768","2009-02","San.Antonio.Spurs",4
"4769","2009-03","San.Antonio.Spurs",4
"4770","2009-04","San.Antonio.Spurs",5
"4771","2009-05","San.Antonio.Spurs",2
"4772","2009-06","San.Antonio.Spurs",3
"4773","2009-07","San.Antonio.Spurs",3
"4774","2009-08","San.Antonio.Spurs",2
"4775","2009-09","San.Antonio.Spurs",1
"4776","2009-10","San.Antonio.Spurs",3
"4777","2009-11","San.Antonio.Spurs",4
"4778","2009-12","San.Antonio.Spurs",3
"4779","2010-01","San.Antonio.Spurs",4
"4780","2010-02","San.Antonio.Spurs",3
"4781","2010-03","San.Antonio.Spurs",3
"4782","2010-04","San.Antonio.Spurs",7
"4783","2010-05","San.Antonio.Spurs",5
"4784","2010-06","San.Antonio.Spurs",2
"4785","2010-07","San.Antonio.Spurs",3
"4786","2010-08","San.Antonio.Spurs",2
"4787","2010-09","San.Antonio.Spurs",2
"4788","2010-10","San.Antonio.Spurs",3
"4789","2010-11","San.Antonio.Spurs",6
"4790","2010-12","San.Antonio.Spurs",7
"4791","2011-01","San.Antonio.Spurs",8
"4792","2011-02","San.Antonio.Spurs",7
"4793","2011-03","San.Antonio.Spurs",8
"4794","2011-04","San.Antonio.Spurs",13
"4795","2011-05","San.Antonio.Spurs",3
"4796","2011-06","San.Antonio.Spurs",3
"4797","2011-07","San.Antonio.Spurs",1
"4798","2011-08","San.Antonio.Spurs",1
"4799","2011-09","San.Antonio.Spurs",1
"4800","2011-10","San.Antonio.Spurs",1
"4801","2011-11","San.Antonio.Spurs",1
"4802","2011-12","San.Antonio.Spurs",5
"4803","2012-01","San.Antonio.Spurs",6
"4804","2012-02","San.Antonio.Spurs",6
"4805","2012-03","San.Antonio.Spurs",7
"4806","2012-04","San.Antonio.Spurs",9
"4807","2012-05","San.Antonio.Spurs",25
"4808","2012-06","San.Antonio.Spurs",18
"4809","2012-07","San.Antonio.Spurs",3
"4810","2012-08","San.Antonio.Spurs",2
"4811","2012-09","San.Antonio.Spurs",2
"4812","2012-10","San.Antonio.Spurs",3
"4813","2012-11","San.Antonio.Spurs",8
"4814","2012-12","San.Antonio.Spurs",7
"4815","2013-01","San.Antonio.Spurs",6
"4816","2013-02","San.Antonio.Spurs",6
"4817","2013-03","San.Antonio.Spurs",7
"4818","2013-04","San.Antonio.Spurs",14
"4819","2013-05","San.Antonio.Spurs",34
"4820","2013-06","San.Antonio.Spurs",100
"4821","2013-07","San.Antonio.Spurs",5
"4822","2013-08","San.Antonio.Spurs",2
"4823","2013-09","San.Antonio.Spurs",2
"4824","2013-10","San.Antonio.Spurs",4
"4825","2013-11","San.Antonio.Spurs",8
"4826","2013-12","San.Antonio.Spurs",9
"4827","2014-01","San.Antonio.Spurs",8
"4828","2014-02","San.Antonio.Spurs",7
"4829","2014-03","San.Antonio.Spurs",11
"4830","2014-04","San.Antonio.Spurs",20
"4831","2014-05","San.Antonio.Spurs",60
"4832","2014-06","San.Antonio.Spurs",92
"4833","2014-07","San.Antonio.Spurs",6
"4834","2014-08","San.Antonio.Spurs",4
"4835","2014-09","San.Antonio.Spurs",3
"4836","2014-10","San.Antonio.Spurs",7
"4837","2014-11","San.Antonio.Spurs",13
"4838","2014-12","San.Antonio.Spurs",13
"4839","2015-01","San.Antonio.Spurs",11
"4840","2015-02","San.Antonio.Spurs",9
"4841","2015-03","San.Antonio.Spurs",12
"4842","2015-04","San.Antonio.Spurs",31
"4843","2015-05","San.Antonio.Spurs",16
"4844","2015-06","San.Antonio.Spurs",4
"4845","2015-07","San.Antonio.Spurs",10
"4846","2015-08","San.Antonio.Spurs",4
"4847","2015-09","San.Antonio.Spurs",3
"4848","2015-10","San.Antonio.Spurs",8
"4849","2015-11","San.Antonio.Spurs",13
"4850","2015-12","San.Antonio.Spurs",15
"4851","2016-01","San.Antonio.Spurs",26
"4852","2016-02","San.Antonio.Spurs",15
"4853","2016-03","San.Antonio.Spurs",25
"4854","2016-04","San.Antonio.Spurs",35
"4855","2016-05","San.Antonio.Spurs",41
"4856","2016-06","San.Antonio.Spurs",6
"4857","2016-07","San.Antonio.Spurs",9
"4858","2016-08","San.Antonio.Spurs",4
"4859","2016-09","San.Antonio.Spurs",3
"4860","2016-10","San.Antonio.Spurs",13
"4861","2016-11","San.Antonio.Spurs",14
"4862","2016-12","San.Antonio.Spurs",14
"4863","2017-01","San.Antonio.Spurs",13
"4864","2017-02","San.Antonio.Spurs",11
"4865","2017-03","San.Antonio.Spurs",20
"4866","2017-04","San.Antonio.Spurs",29
"4867","2017-05","San.Antonio.Spurs",67
"4868","2017-06","San.Antonio.Spurs",9
"4869","2017-07","San.Antonio.Spurs",11
"4870","2017-08","San.Antonio.Spurs",5
"4871","2017-09","San.Antonio.Spurs",4
"4872","2017-10","San.Antonio.Spurs",12
"4873","2017-11","San.Antonio.Spurs",13
"4874","2017-12","San.Antonio.Spurs",14
"4875","2018-01","San.Antonio.Spurs",12
"4876","2018-02","San.Antonio.Spurs",11
"4877","2018-03","San.Antonio.Spurs",15
"4878","2018-04","San.Antonio.Spurs",26
"4879","2018-05","San.Antonio.Spurs",5
"4880","2018-06","San.Antonio.Spurs",9
"4881","2018-07","San.Antonio.Spurs",12
"4882","2018-08","San.Antonio.Spurs",5
"4883","2018-09","San.Antonio.Spurs",4
"4884","2018-10","San.Antonio.Spurs",12
"4885","2018-11","San.Antonio.Spurs",11
"4886","2018-12","San.Antonio.Spurs",11
"4887","2019-01","San.Antonio.Spurs",14
"4888","2004-01","Toronto.Raptors",3
"4889","2004-02","Toronto.Raptors",3
"4890","2004-03","Toronto.Raptors",6
"4891","2004-04","Toronto.Raptors",2
"4892","2004-05","Toronto.Raptors",2
"4893","2004-06","Toronto.Raptors",2
"4894","2004-07","Toronto.Raptors",3
"4895","2004-08","Toronto.Raptors",1
"4896","2004-09","Toronto.Raptors",2
"4897","2004-10","Toronto.Raptors",1
"4898","2004-11","Toronto.Raptors",3
"4899","2004-12","Toronto.Raptors",3
"4900","2005-01","Toronto.Raptors",2
"4901","2005-02","Toronto.Raptors",3
"4902","2005-03","Toronto.Raptors",3
"4903","2005-04","Toronto.Raptors",2
"4904","2005-05","Toronto.Raptors",2
"4905","2005-06","Toronto.Raptors",2
"4906","2005-07","Toronto.Raptors",2
"4907","2005-08","Toronto.Raptors",2
"4908","2005-09","Toronto.Raptors",2
"4909","2005-10","Toronto.Raptors",2
"4910","2005-11","Toronto.Raptors",3
"4911","2005-12","Toronto.Raptors",3
"4912","2006-01","Toronto.Raptors",3
"4913","2006-02","Toronto.Raptors",3
"4914","2006-03","Toronto.Raptors",2
"4915","2006-04","Toronto.Raptors",2
"4916","2006-05","Toronto.Raptors",2
"4917","2006-06","Toronto.Raptors",2
"4918","2006-07","Toronto.Raptors",3
"4919","2006-08","Toronto.Raptors",2
"4920","2006-09","Toronto.Raptors",2
"4921","2006-10","Toronto.Raptors",3
"4922","2006-11","Toronto.Raptors",3
"4923","2006-12","Toronto.Raptors",3
"4924","2007-01","Toronto.Raptors",2
"4925","2007-02","Toronto.Raptors",3
"4926","2007-03","Toronto.Raptors",3
"4927","2007-04","Toronto.Raptors",4
"4928","2007-05","Toronto.Raptors",2
"4929","2007-06","Toronto.Raptors",2
"4930","2007-07","Toronto.Raptors",2
"4931","2007-08","Toronto.Raptors",2
"4932","2007-09","Toronto.Raptors",2
"4933","2007-10","Toronto.Raptors",2
"4934","2007-11","Toronto.Raptors",3
"4935","2007-12","Toronto.Raptors",3
"4936","2008-01","Toronto.Raptors",3
"4937","2008-02","Toronto.Raptors",3
"4938","2008-03","Toronto.Raptors",4
"4939","2008-04","Toronto.Raptors",4
"4940","2008-05","Toronto.Raptors",2
"4941","2008-06","Toronto.Raptors",2
"4942","2008-07","Toronto.Raptors",2
"4943","2008-08","Toronto.Raptors",2
"4944","2008-09","Toronto.Raptors",2
"4945","2008-10","Toronto.Raptors",3
"4946","2008-11","Toronto.Raptors",3
"4947","2008-12","Toronto.Raptors",4
"4948","2009-01","Toronto.Raptors",3
"4949","2009-02","Toronto.Raptors",4
"4950","2009-03","Toronto.Raptors",3
"4951","2009-04","Toronto.Raptors",2
"4952","2009-05","Toronto.Raptors",2
"4953","2009-06","Toronto.Raptors",2
"4954","2009-07","Toronto.Raptors",3
"4955","2009-08","Toronto.Raptors",2
"4956","2009-09","Toronto.Raptors",2
"4957","2009-10","Toronto.Raptors",3
"4958","2009-11","Toronto.Raptors",3
"4959","2009-12","Toronto.Raptors",3
"4960","2010-01","Toronto.Raptors",3
"4961","2010-02","Toronto.Raptors",3
"4962","2010-03","Toronto.Raptors",3
"4963","2010-04","Toronto.Raptors",3
"4964","2010-05","Toronto.Raptors",2
"4965","2010-06","Toronto.Raptors",2
"4966","2010-07","Toronto.Raptors",4
"4967","2010-08","Toronto.Raptors",2
"4968","2010-09","Toronto.Raptors",2
"4969","2010-10","Toronto.Raptors",3
"4970","2010-11","Toronto.Raptors",4
"4971","2010-12","Toronto.Raptors",3
"4972","2011-01","Toronto.Raptors",3
"4973","2011-02","Toronto.Raptors",3
"4974","2011-03","Toronto.Raptors",3
"4975","2011-04","Toronto.Raptors",3
"4976","2011-05","Toronto.Raptors",2
"4977","2011-06","Toronto.Raptors",3
"4978","2011-07","Toronto.Raptors",1
"4979","2011-08","Toronto.Raptors",1
"4980","2011-09","Toronto.Raptors",1
"4981","2011-10","Toronto.Raptors",1
"4982","2011-11","Toronto.Raptors",1
"4983","2011-12","Toronto.Raptors",4
"4984","2012-01","Toronto.Raptors",4
"4985","2012-02","Toronto.Raptors",7
"4986","2012-03","Toronto.Raptors",5
"4987","2012-04","Toronto.Raptors",3
"4988","2012-05","Toronto.Raptors",2
"4989","2012-06","Toronto.Raptors",3
"4990","2012-07","Toronto.Raptors",4
"4991","2012-08","Toronto.Raptors",5
"4992","2012-09","Toronto.Raptors",6
"4993","2012-10","Toronto.Raptors",3
"4994","2012-11","Toronto.Raptors",5
"4995","2012-12","Toronto.Raptors",4
"4996","2013-01","Toronto.Raptors",5
"4997","2013-02","Toronto.Raptors",6
"4998","2013-03","Toronto.Raptors",5
"4999","2013-04","Toronto.Raptors",3
"5000","2013-05","Toronto.Raptors",3
"5001","2013-06","Toronto.Raptors",3
"5002","2013-07","Toronto.Raptors",3
"5003","2013-08","Toronto.Raptors",2
"5004","2013-09","Toronto.Raptors",2
"5005","2013-10","Toronto.Raptors",3
"5006","2013-11","Toronto.Raptors",4
"5007","2013-12","Toronto.Raptors",6
"5008","2014-01","Toronto.Raptors",5
"5009","2014-02","Toronto.Raptors",4
"5010","2014-03","Toronto.Raptors",5
"5011","2014-04","Toronto.Raptors",12
"5012","2014-05","Toronto.Raptors",9
"5013","2014-06","Toronto.Raptors",3
"5014","2014-07","Toronto.Raptors",3
"5015","2014-08","Toronto.Raptors",3
"5016","2014-09","Toronto.Raptors",2
"5017","2014-10","Toronto.Raptors",3
"5018","2014-11","Toronto.Raptors",8
"5019","2014-12","Toronto.Raptors",8
"5020","2015-01","Toronto.Raptors",5
"5021","2015-02","Toronto.Raptors",6
"5022","2015-03","Toronto.Raptors",5
"5023","2015-04","Toronto.Raptors",10
"5024","2015-05","Toronto.Raptors",3
"5025","2015-06","Toronto.Raptors",5
"5026","2015-07","Toronto.Raptors",4
"5027","2015-08","Toronto.Raptors",3
"5028","2015-09","Toronto.Raptors",2
"5029","2015-10","Toronto.Raptors",4
"5030","2015-11","Toronto.Raptors",8
"5031","2015-12","Toronto.Raptors",7
"5032","2016-01","Toronto.Raptors",7
"5033","2016-02","Toronto.Raptors",7
"5034","2016-03","Toronto.Raptors",7
"5035","2016-04","Toronto.Raptors",16
"5036","2016-05","Toronto.Raptors",100
"5037","2016-06","Toronto.Raptors",6
"5038","2016-07","Toronto.Raptors",5
"5039","2016-08","Toronto.Raptors",3
"5040","2016-09","Toronto.Raptors",3
"5041","2016-10","Toronto.Raptors",6
"5042","2016-11","Toronto.Raptors",9
"5043","2016-12","Toronto.Raptors",8
"5044","2017-01","Toronto.Raptors",8
"5045","2017-02","Toronto.Raptors",9
"5046","2017-03","Toronto.Raptors",8
"5047","2017-04","Toronto.Raptors",19
"5048","2017-05","Toronto.Raptors",15
"5049","2017-06","Toronto.Raptors",4
"5050","2017-07","Toronto.Raptors",4
"5051","2017-08","Toronto.Raptors",3
"5052","2017-09","Toronto.Raptors",2
"5053","2017-10","Toronto.Raptors",6
"5054","2017-11","Toronto.Raptors",6
"5055","2017-12","Toronto.Raptors",7
"5056","2018-01","Toronto.Raptors",10
"5057","2018-02","Toronto.Raptors",8
"5058","2018-03","Toronto.Raptors",14
"5059","2018-04","Toronto.Raptors",24
"5060","2018-05","Toronto.Raptors",33
"5061","2018-06","Toronto.Raptors",5
"5062","2018-07","Toronto.Raptors",10
"5063","2018-08","Toronto.Raptors",4
"5064","2018-09","Toronto.Raptors",4
"5065","2018-10","Toronto.Raptors",14
"5066","2018-11","Toronto.Raptors",17
"5067","2018-12","Toronto.Raptors",16
"5068","2019-01","Toronto.Raptors",15
"5069","2004-01","Utah.Jazz",7
"5070","2004-02","Utah.Jazz",6
"5071","2004-03","Utah.Jazz",6
"5072","2004-04","Utah.Jazz",4
"5073","2004-05","Utah.Jazz",4
"5074","2004-06","Utah.Jazz",6
"5075","2004-07","Utah.Jazz",8
"5076","2004-08","Utah.Jazz",4
"5077","2004-09","Utah.Jazz",3
"5078","2004-10","Utah.Jazz",6
"5079","2004-11","Utah.Jazz",12
"5080","2004-12","Utah.Jazz",7
"5081","2005-01","Utah.Jazz",8
"5082","2005-02","Utah.Jazz",8
"5083","2005-03","Utah.Jazz",5
"5084","2005-04","Utah.Jazz",3
"5085","2005-05","Utah.Jazz",3
"5086","2005-06","Utah.Jazz",6
"5087","2005-07","Utah.Jazz",6
"5088","2005-08","Utah.Jazz",4
"5089","2005-09","Utah.Jazz",4
"5090","2005-10","Utah.Jazz",5
"5091","2005-11","Utah.Jazz",9
"5092","2005-12","Utah.Jazz",6
"5093","2006-01","Utah.Jazz",9
"5094","2006-02","Utah.Jazz",6
"5095","2006-03","Utah.Jazz",7
"5096","2006-04","Utah.Jazz",5
"5097","2006-05","Utah.Jazz",3
"5098","2006-06","Utah.Jazz",4
"5099","2006-07","Utah.Jazz",7
"5100","2006-08","Utah.Jazz",4
"5101","2006-09","Utah.Jazz",3
"5102","2006-10","Utah.Jazz",6
"5103","2006-11","Utah.Jazz",18
"5104","2006-12","Utah.Jazz",15
"5105","2007-01","Utah.Jazz",12
"5106","2007-02","Utah.Jazz",12
"5107","2007-03","Utah.Jazz",9
"5108","2007-04","Utah.Jazz",12
"5109","2007-05","Utah.Jazz",41
"5110","2007-06","Utah.Jazz",6
"5111","2007-07","Utah.Jazz",6
"5112","2007-08","Utah.Jazz",4
"5113","2007-09","Utah.Jazz",4
"5114","2007-10","Utah.Jazz",8
"5115","2007-11","Utah.Jazz",11
"5116","2007-12","Utah.Jazz",10
"5117","2008-01","Utah.Jazz",10
"5118","2008-02","Utah.Jazz",11
"5119","2008-03","Utah.Jazz",12
"5120","2008-04","Utah.Jazz",17
"5121","2008-05","Utah.Jazz",25
"5122","2008-06","Utah.Jazz",5
"5123","2008-07","Utah.Jazz",4
"5124","2008-08","Utah.Jazz",4
"5125","2008-09","Utah.Jazz",3
"5126","2008-10","Utah.Jazz",7
"5127","2008-11","Utah.Jazz",12
"5128","2008-12","Utah.Jazz",9
"5129","2009-01","Utah.Jazz",9
"5130","2009-02","Utah.Jazz",11
"5131","2009-03","Utah.Jazz",13
"5132","2009-04","Utah.Jazz",16
"5133","2009-05","Utah.Jazz",4
"5134","2009-06","Utah.Jazz",5
"5135","2009-07","Utah.Jazz",6
"5136","2009-08","Utah.Jazz",3
"5137","2009-09","Utah.Jazz",4
"5138","2009-10","Utah.Jazz",7
"5139","2009-11","Utah.Jazz",10
"5140","2009-12","Utah.Jazz",10
"5141","2010-01","Utah.Jazz",10
"5142","2010-02","Utah.Jazz",11
"5143","2010-03","Utah.Jazz",9
"5144","2010-04","Utah.Jazz",18
"5145","2010-05","Utah.Jazz",18
"5146","2010-06","Utah.Jazz",7
"5147","2010-07","Utah.Jazz",9
"5148","2010-08","Utah.Jazz",6
"5149","2010-09","Utah.Jazz",5
"5150","2010-10","Utah.Jazz",12
"5151","2010-11","Utah.Jazz",18
"5152","2010-12","Utah.Jazz",14
"5153","2011-01","Utah.Jazz",15
"5154","2011-02","Utah.Jazz",20
"5155","2011-03","Utah.Jazz",12
"5156","2011-04","Utah.Jazz",9
"5157","2011-05","Utah.Jazz",6
"5158","2011-06","Utah.Jazz",8
"5159","2011-07","Utah.Jazz",3
"5160","2011-08","Utah.Jazz",2
"5161","2011-09","Utah.Jazz",2
"5162","2011-10","Utah.Jazz",2
"5163","2011-11","Utah.Jazz",3
"5164","2011-12","Utah.Jazz",16
"5165","2012-01","Utah.Jazz",18
"5166","2012-02","Utah.Jazz",16
"5167","2012-03","Utah.Jazz",16
"5168","2012-04","Utah.Jazz",17
"5169","2012-05","Utah.Jazz",10
"5170","2012-06","Utah.Jazz",6
"5171","2012-07","Utah.Jazz",7
"5172","2012-08","Utah.Jazz",4
"5173","2012-09","Utah.Jazz",4
"5174","2012-10","Utah.Jazz",9
"5175","2012-11","Utah.Jazz",13
"5176","2012-12","Utah.Jazz",13
"5177","2013-01","Utah.Jazz",13
"5178","2013-02","Utah.Jazz",15
"5179","2013-03","Utah.Jazz",15
"5180","2013-04","Utah.Jazz",23
"5181","2013-05","Utah.Jazz",4
"5182","2013-06","Utah.Jazz",7
"5183","2013-07","Utah.Jazz",9
"5184","2013-08","Utah.Jazz",4
"5185","2013-09","Utah.Jazz",4
"5186","2013-10","Utah.Jazz",9
"5187","2013-11","Utah.Jazz",14
"5188","2013-12","Utah.Jazz",14
"5189","2014-01","Utah.Jazz",12
"5190","2014-02","Utah.Jazz",13
"5191","2014-03","Utah.Jazz",12
"5192","2014-04","Utah.Jazz",9
"5193","2014-05","Utah.Jazz",6
"5194","2014-06","Utah.Jazz",10
"5195","2014-07","Utah.Jazz",9
"5196","2014-08","Utah.Jazz",4
"5197","2014-09","Utah.Jazz",4
"5198","2014-10","Utah.Jazz",11
"5199","2014-11","Utah.Jazz",15
"5200","2014-12","Utah.Jazz",11
"5201","2015-01","Utah.Jazz",13
"5202","2015-02","Utah.Jazz",12
"5203","2015-03","Utah.Jazz",14
"5204","2015-04","Utah.Jazz",9
"5205","2015-05","Utah.Jazz",5
"5206","2015-06","Utah.Jazz",6
"5207","2015-07","Utah.Jazz",8
"5208","2015-08","Utah.Jazz",4
"5209","2015-09","Utah.Jazz",4
"5210","2015-10","Utah.Jazz",10
"5211","2015-11","Utah.Jazz",16
"5212","2015-12","Utah.Jazz",17
"5213","2016-01","Utah.Jazz",15
"5214","2016-02","Utah.Jazz",18
"5215","2016-03","Utah.Jazz",19
"5216","2016-04","Utah.Jazz",25
"5217","2016-05","Utah.Jazz",6
"5218","2016-06","Utah.Jazz",8
"5219","2016-07","Utah.Jazz",10
"5220","2016-08","Utah.Jazz",5
"5221","2016-09","Utah.Jazz",5
"5222","2016-10","Utah.Jazz",13
"5223","2016-11","Utah.Jazz",18
"5224","2016-12","Utah.Jazz",22
"5225","2017-01","Utah.Jazz",24
"5226","2017-02","Utah.Jazz",19
"5227","2017-03","Utah.Jazz",22
"5228","2017-04","Utah.Jazz",66
"5229","2017-05","Utah.Jazz",43
"5230","2017-06","Utah.Jazz",12
"5231","2017-07","Utah.Jazz",22
"5232","2017-08","Utah.Jazz",7
"5233","2017-09","Utah.Jazz",6
"5234","2017-10","Utah.Jazz",20
"5235","2017-11","Utah.Jazz",19
"5236","2017-12","Utah.Jazz",26
"5237","2018-01","Utah.Jazz",23
"5238","2018-02","Utah.Jazz",37
"5239","2018-03","Utah.Jazz",38
"5240","2018-04","Utah.Jazz",100
"5241","2018-05","Utah.Jazz",50
"5242","2018-06","Utah.Jazz",14
"5243","2018-07","Utah.Jazz",15
"5244","2018-08","Utah.Jazz",8
"5245","2018-09","Utah.Jazz",9
"5246","2018-10","Utah.Jazz",28
"5247","2018-11","Utah.Jazz",33
"5248","2018-12","Utah.Jazz",33
"5249","2019-01","Utah.Jazz",36
"5250","2004-01","Washington.Wizards",17
"5251","2004-02","Washington.Wizards",19
"5252","2004-03","Washington.Wizards",16
"5253","2004-04","Washington.Wizards",11
"5254","2004-05","Washington.Wizards",12
"5255","2004-06","Washington.Wizards",14
"5256","2004-07","Washington.Wizards",11
"5257","2004-08","Washington.Wizards",9
"5258","2004-09","Washington.Wizards",9
"5259","2004-10","Washington.Wizards",12
"5260","2004-11","Washington.Wizards",17
"5261","2004-12","Washington.Wizards",19
"5262","2005-01","Washington.Wizards",21
"5263","2005-02","Washington.Wizards",20
"5264","2005-03","Washington.Wizards",17
"5265","2005-04","Washington.Wizards",21
"5266","2005-05","Washington.Wizards",23
"5267","2005-06","Washington.Wizards",10
"5268","2005-07","Washington.Wizards",12
"5269","2005-08","Washington.Wizards",11
"5270","2005-09","Washington.Wizards",11
"5271","2005-10","Washington.Wizards",11
"5272","2005-11","Washington.Wizards",19
"5273","2005-12","Washington.Wizards",18
"5274","2006-01","Washington.Wizards",15
"5275","2006-02","Washington.Wizards",16
"5276","2006-03","Washington.Wizards",14
"5277","2006-04","Washington.Wizards",17
"5278","2006-05","Washington.Wizards",13
"5279","2006-06","Washington.Wizards",10
"5280","2006-07","Washington.Wizards",10
"5281","2006-08","Washington.Wizards",8
"5282","2006-09","Washington.Wizards",10
"5283","2006-10","Washington.Wizards",14
"5284","2006-11","Washington.Wizards",16
"5285","2006-12","Washington.Wizards",18
"5286","2007-01","Washington.Wizards",22
"5287","2007-02","Washington.Wizards",18
"5288","2007-03","Washington.Wizards",16
"5289","2007-04","Washington.Wizards",15
"5290","2007-05","Washington.Wizards",9
"5291","2007-06","Washington.Wizards",10
"5292","2007-07","Washington.Wizards",11
"5293","2007-08","Washington.Wizards",11
"5294","2007-09","Washington.Wizards",8
"5295","2007-10","Washington.Wizards",13
